timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606765801247,32,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-22068,text,true,,636,1024,6764,6764,https://ssodev.certain.com/service/sso_request/handleRequest,32,0,13
1606765801279,1121,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-22068,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4028,1410,6886,6886,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVPJbsIwEP2VyPds7LEIEoVWRaJtBLSHXirjTIqlxE49DqV%2FXxMWRSpw6M2aeZ63eDxEVuQlHVdmIxfwVQEaZ1fkEmndiEmlJVUMBVLJCkBqOF2On%2Ba05QW01MoornLizKYx%2BRgE0O3zdehGLd5zO1EP3AH02i5n3SzKgrDf4QFx3kCjUDImdoK9iFjBTKJh0thS0ArcMHTbwSqMaDegneidOMmR5k7IVMjP25rWBxDSx9UqcZOX5Yo4Y0TQxpJOlMSqAL0EvRUcXhfzmGyMKZH6PqJKYetxi2RCelwV%2FvFsO%2FvuvUwTJaTxUkVGw308tFavG4Hd1sZOOsjoOuvQb4w%2B8JT02c6aTROVC%2F7jPChdMHOdKvTCuiJSN6uhtJJYAheZgNSmkefqe6KBGYiJ0RVYN%2F5fmhP1cSsgrXfEJmhgZ5yJKkqmBe4fEnaMm1MkTdQkt44XkP0noJswTvl%2BtC03nB2DuyTgbPCimXO3%2BQtGvw%3D%3D&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-61bc1ca7491f4673b4f77c2a5fc3d529-SEP-null-SEP-61bc1ca7491f4673b4f77c2a5fc3d529,17,0,0
1606765802453,108,Login Into AAD,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-16215,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,2572,0,6887,6887,null,0,0,108
1606765802453,108,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-GB,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-16215,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,2572,0,6887,6887,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-GB,0,0,108
1606765802471,616,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-21463,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6758,3174,6887,6887,null,0,3,205
1606765802471,552,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-21463,text,true,,2106,752,6887,6887,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,552,0,179
1606765803024,47,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-21463,text,true,,624,1024,6887,6887,https://ssodev.certain.com/service/sso_request/handleRequest,47,0,26
1606765803072,17,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-21463,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4028,1398,6887,6887,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVNbT8IwFP4rS993Y1ykYSQTNJKgLoA%2B%2BGJqd5AmWzt7OsR%2FbzcuWSLwYNKH5pyv57u0HSEr8pImldnIBXxVgMbZFblE2jRiUmlJFUOBVLICkBpOl8njnHa8gJZaGcVVTpzZNCbvN6w%2FWA%2B64PY6Ebjd7oC7jAN3uxBFvawPw0EnI84raBRKxsROsAcRK5hJNEwaWwo6gRuGbhSswiHtBXa9ESc90NwKmQn5eV3Txx6E9GG1St30ebkiToII2ljSiZJYFaCXoLeCw8tiHpONMSVS30dUGWw9bpFMSI%2Brwj%2Fsbafu3sksVUIaL1NkPKrjoY163QrsujZ21EHGl1lHfmv0nqekT3bWbJqqXPAf517pgpnLVKEXNhWRuesGSiuJJXCxFmAvIMlz9T3RwAzExOgKrBv%2FL82R%2BvAqIGveiE3QwM44E1WUTAusLxJ2jJtjJG3UJLeOF7D%2BT0BXYZzyerQtt5wdgjsn4GTwrJlTt%2F0Lxr8%3D&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-9bcf000a74124759bd3bac482a4be845-SEP-null-SEP-9bcf000a74124759bd3bac482a4be845,16,0,0
1606765802472,616,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-20875,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6760,3180,6887,6887,null,0,2,196
1606765802472,547,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-20875,text,true,,2106,752,6887,6887,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,547,0,167
1606765803021,51,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-20875,text,true,,630,1024,6887,6887,https://ssodev.certain.com/service/sso_request/handleRequest,51,0,29
1606765803072,18,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-20875,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4024,1404,6887,6887,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVPJTsMwEP2VyPdsXanVVCopiEoFojZw4IJcZ0ItJXbwOFD%2BHjddFIm2ByQfrJnneYvtMbKyqOi0Nhu5hM8a0DjbspBIm0ZEai2pYiiQSlYCUsPpavq4oB0voJVWRnFVEGc%2Bi8g7Czm%2F4YO1O8zzntvrd0N3zYbcHYzCrNfvDHIY9YnzChqFkhGxE%2BxBxBrmEg2TxpaCTuCGodsN0nBE%2B4Fdb8RJDjS3QmZCflzXtN6DkD6kaeImz6uUOFNE0MaSxkpiXYJegf4SHF6Wi4hsjKmQ%2Bj6iyuDL4xbJhPS4Kv3D3nZ23TuZJUpI42WKTMa7eGijXrcCu66NHXWQyWXWsd8aveep6JOdNZ8lqhD8x7lXumTmMlXohU1FZG7eQGktsQIucgGZTaMo1HesgRmIiNE1WDf%2BX5oj9eFVQNa8EZugga1xYlVWTAvcXSRsGTfHSNqouLCOl5D%2FJ6CrME75brQtt5wdgjsn4GTwrJlTt%2F0LJr8%3D&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-baf4c512ff7f448d8a1efa2b7154e29b-SEP-null-SEP-baf4c512ff7f448d8a1efa2b7154e29b,17,0,0
1606765802422,715,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-20760,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6766,3178,6887,6887,null,0,2,102
1606765802422,238,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-20760,text,true,,2106,752,6887,6887,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,238,0,86
1606765802662,38,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-20760,text,true,,628,1024,6887,6887,https://ssodev.certain.com/service/sso_request/handleRequest,38,0,16
1606765802700,439,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-20760,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4032,1402,6887,6887,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVNbT8IwFP4rS9%2B3dVy1YSQIGklQF0AffDFdd5AmWzt7OsR%2FbxmXLBF48K055%2Bv5LqcdIC%2Fyko0qu1Zz%2BKoArbctcoWsbsSkMoppjhKZ4gUgs4ItRk8z1gooK422WuiceNNJTD74SkCP0hu%2Ff9tP%2FQ5Q4ae9bur3Utrutvqi3eEZ8d7AoNQqJm6Cu4hYwVSh5cq6Em1RP4r8Nl1Gt6xLGaXvxEsONHdSZVJ9XteU7kHIHpfLxE9eFkvijRDBWEc61gqrAswCzEYKeJ3PYrK2tkQWhog6g00gHJJLFQhdhIez6%2By69ypLtFQ2yDQZDnbxsFq9aQR2XRs%2F6iDDy6yDsDF6z1OyZzdrOkl0LsWP96BNwe1lqiiI6orM%2FFUNZZXCEoRcSXALGOW5%2Fh4b4BZiYk0Fzk34l%2BZIfXgVkNVvxCVoYWu9sS5KbiTuFglbLuwxkiZqnDvHc1j9J6CrMMHEbrQrN5wdgjsn4GTwrJlTt%2FkLhr8%3D&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-2cd8c67045e143c18588bd40f17adf72-SEP-null-SEP-2cd8c67045e143c18588bd40f17adf72,435,0,0
1606765802476,672,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-18784,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6766,3178,6887,6887,null,0,3,240
1606765802476,608,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-18784,text,true,,2106,752,6887,6887,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,608,0,220
1606765803086,41,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-18784,text,true,,628,1024,6887,6887,https://ssodev.certain.com/service/sso_request/handleRequest,41,0,20
1606765803127,23,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-18784,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4032,1402,6887,6887,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVPfT8IwEP5Xlr5va1HANYwEUSMJ6gLogy%2BmdDdtsrWz1yH%2B95YJZonIg2%2FN3df7fvQ6QlGVNZ807k0v4L0BdMG2KjXytpGSxmpuBCrkWlSA3Em%2BnNzNeS%2BivLbGGWlKEsyuUvICwPIBLWhIz4csPC%2F6LEwGyTBkg%2BIiWffWg6KfkOAJLCqjU%2BIn%2BIuIDcw0OqGdL9EeDRkLz%2BiKJbxPOWXPJMj2NJdK50q%2Fnta0%2FgYhv12tsjB7WK5IMEEE6zzp1GhsKrBLsBsl4XExT8mbczXyOEY0OWwi6ZFC6UiaKt6ffWfXvdZ5ZpR2UW7IeLSLh7fqbSew09rEQQcZ%2F806ijujv3lqfu9nza4yUyr5GdwYWwn3NxWLWFtReVi0UN5orEGqQkHu0yhL8zG1IBykxNkGvJv4N82Ber8VkLc74hN0sHXB1FS1sAp3DwlbId0hki5qWnrHCyj%2BE9BJmORyN9qXO872wR0T8GPwqJmfbvcXjL8A&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-eb94e15265734a7397fff09f8d5be816-SEP-null-SEP-eb94e15265734a7397fff09f8d5be816,22,0,0
1606765801251,1911,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-19758,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6772,3178,6885,6885,null,0,1,1057
1606765801251,410,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-19758,text,true,,2106,752,6795,6795,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,410,0,296
1606765801662,990,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-19758,text,true,,628,1024,6887,6887,https://ssodev.certain.com/service/sso_request/handleRequest,990,0,761
1606765802652,511,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-19758,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4038,1402,6886,6886,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVNbT8IwFP4rS993Q5GsYSQIGkm8LIA%2B%2BGK69kyabO3s6RT%2FvWUMskThwbfmnK%2Fnu%2FR0jKwqazpt7EYt4aMBtN62KhXStpGSxiiqGUqkilWA1HK6mj7c00EQ0dpoq7kuibeYp%2BQtSa4Ghchzf8RG3L9Mktxn%2BbDwR%2BIqgSQf5AWLifcCBqVWKXET3EXEBhYKLVPWlaJB5MexfxGt44QOIxpFr8TLOpprqYRU7%2Bc15XsQ0rv1OvOzp9WaeFNEMNaRzrTCpgKzAvMpOTwv71OysbZGGoaIWsBnwB2SSRVwXYXd2XV23RslMi2VDYQmk%2FEuHtqqN73AzmtjBx1kcpp1HPZG73lq%2BuhmLeaZLiX%2F9m61qZg9TRUHcVuRwi9aKG0U1sBlIUG4NMpSf80MMAspsaYB5yb8TXOg7rYCRLsjLkELW%2BvNdFUzI3H3kLBl3B4i6aNmpXO8hOI%2FAZ2Fccp3o12556wL7i8BR4N%2Fmjl2%2B79g8gM%3D&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-64ee33ae95294d2a87843545c1684781-SEP-null-SEP-64ee33ae95294d2a87843545c1684781,24,0,0
1606765803506,728,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-24564,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6754,3172,6855,6855,null,0,4,49
1606765803506,188,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-24564,text,true,,2106,752,6855,6855,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,188,0,0
1606765803696,82,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-24564,text,true,,622,1024,6855,6855,https://ssodev.certain.com/service/sso_request/handleRequest,82,0,49
1606765803778,458,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-24564,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4026,1396,6855,6855,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVPJTsMwEP2VyPcsTheI1VQqLYhKLFFbOHBBrjOllhI7eBwof4%2BbLopE2wM3a%2BZ53uLxAHlZVGxU27WawWcNaL1NWShkTSMltVFMc5TIFC8BmRVsPnp8YHEQscpoq4UuiDedpOS9FwvR6cexT6%2B7Hb8bQeIndNn3eZdy3udXSX%2BZEO8VDEqtUuImuIuINUwVWq6sK0Vx5FPqd6IFTVgvYj36RrxsT3MjVS7Vx2VNyx0I2f1ikfnZ83xBvBEiGOtIx1phXYKZg%2FmSAl5mDylZW1shC0NEncNXIBySSxUIXYb7s%2Btsu7cqz7RUNsg1GQ628bBGvWkFdlkbP%2Bggw%2FOsg7A1esdTsSc3azrJdCHFj3enTcnteSoa0KYic3%2FVQFmtsAIhVxJyl0ZR6O%2BxAW4hJdbU4NyEf2kO1PutgLzZEZeghY31xrqsuJG4fUjYcGEPkbRR48I5nsHqPwFdhAkmtqNdueVsH9wpAUeDJ80cu%2B1fMPwF&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-d2fb5c817e1c4f13a5688e6fd632fb0f-SEP-null-SEP-d2fb5c817e1c4f13a5688e6fd632fb0f,458,0,0
1606765802564,1686,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-21610,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6752,3170,6855,6855,null,0,2,811
1606765802564,1066,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-21610,text,true,,2106,752,6855,6855,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,1065,0,783
1606765803631,62,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-21610,text,true,,620,1024,6855,6855,https://ssodev.certain.com/service/sso_request/handleRequest,62,0,28
1606765803693,558,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-21610,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4026,1394,6855,6855,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVPJbsIwEP2VyPds7FgEiUKrItE2AtpDL5Wxh2IpsVOPQ%2Bnf14RFkQocerNmnuctYw%2BQ5VlBR6XdqDl8lYDW2%2BWZQlo1ElIaRTVDiVSxHJBaThejpxltBBEtjLaa64x400lCPro8ZivW4n6v0xV%2Bi3daPmuIrh9D1Os1eK%2FZbwnivYFBqVVC3AR3EbGEqULLlHWlqBH5cew3o2Xcp%2B2ItuN34qVHmjuphFSftzWtDiCkj8tl6qcviyXxRohgrCMda4VlDmYBZis5vM5nCdlYWyANQ0QtYBtwh2RSBVzn4fHsOvvuvRKplsoGQpPhYB8PrdSbWmC3tbGTDjK8zjoIa6MPPAV9drOmk1Rnkv94D9rkzF6nioO4qkjhrysoLRUWwOVaglvAKMv099gAs5AQa0pwbsK%2FNCfq46sAUb0Rl6CFnfXGOi%2BYkbhfJOwYt6dI6qhx5hzPYf2fgG7COOX70a5cc3YM7pKAs8GLZs7d%2Bi8Y%2FgI%3D&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-4673ca2b91fd488e81882058db069d80-SEP-null-SEP-4673ca2b91fd488e81882058db069d80,45,0,0
1606765802422,1831,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-17165,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6766,3184,6855,6855,null,0,3,830
1606765802422,1070,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-17165,text,true,,2106,752,6855,6855,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,1070,0,736
1606765803494,121,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-17165,text,true,,634,1024,6855,6855,https://ssodev.certain.com/service/sso_request/handleRequest,121,0,94
1606765803615,640,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-17165,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4026,1408,6855,6855,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVNLTwIxEP4rm973xUOgYUkQNJKgbgA9eDHddpAmu%2B3a6Sr%2Be8vyyCYCB2%2FNzNf5HtMOkRV5SceV3agFfFaA1tsWuUJaNxJSGUU1Q4lUsQKQWk6X48c5bQURLY22muuceLNpQt57vSzOoCv8%2Fk2v43fW7b6ftVnbHwiRDVodiFhfEO8VDEqtEuImuIuIFcwUWqasK0WtyI9jvx2t4gHtRrQbvxEvPdDcSiWk%2BriuKduDkD6sVqmfPi9XxBsjgrGOdKIVVgWYJZgvyeFlMU%2FIxtoSaRgiagFfAXdIJlXAdREezq6z694pkWqpbCA0GQ138dBavWkEdl0bO%2Bogo8usw7Axes9T0ic3azZNdS75j3evTcHsZao4iOuKFP66htJKYQlcriW4BYzzXH9PDDALCbGmAucm%2FEtzpD68ChD1G3EJWthab6KLkhmJu0XClnF7jKSJmuTO8QLW%2FwnoKoxTvhvtyg1nh%2BDOCTgZPGvm1G3%2BgtEv&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-7999a31bf3044c0897566c20eebcf48d-SEP-null-SEP-7999a31bf3044c0897566c20eebcf48d,116,0,0
1606765803240,1378,Click SSO Login,Non HTTP response code: java.net.BindException,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-17681,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,6758,3176,6816,6816,null,0,1,363
1606765803240,466,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,200,OK,Thread Group 1-17681,text,true,,2106,752,6855,6855,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,465,0,304
1606765803707,884,https://ssodev.certain.com/service/sso_request/handleRequest,307,Temporary Redirect,Thread Group 1-17681,text,true,,626,1024,6820,6820,https://ssodev.certain.com/service/sso_request/handleRequest,884,0,59
1606765804586,28,https://ssodev.certain.com/SSO_START_POINT,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,Thread Group 1-17681,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,4026,1400,6816,6816,https://login.microsoftonline.com/e6e49138-f6d0-40a4-a245-5c51001f398e/saml2?SAMLRequest=nVNbT8IwFP4rS993BRw0jARBIwnqAuiDL6Z0B2mytbOnU%2Fz3duOSJQIPvjXnfD3fpadDZEVe0nFltnIBnxWgcXZFLpE2jYRUWlLFUCCVrACkhtPl%2BHFOIy%2BgpVZGcZUTZzZNyHvUXbMYBrGb9TtrtzuIQ7fPewO3G3fYDfTjiLM%2BcV5Bo1AyIXaCvYhYwUyiYdLYUhAFbhi6nWAVDmgvoL3ojTjpgeZWyEzIj%2Bua1nsQ0ofVKnXT5%2BWKOGNE0MaSTpTEqgC9BP0lOLws5gnZGlMi9X1ElcGXxy2SCelxVfiHs%2B3U3TuZpUpI42WKjIZ1PLRRr1uBXdfGjjrI6DLr0G%2BN3vOU9MnOmk1TlQv%2B49wrXTBzmSr0wqYiMnfTQGklsQQuNgIym0aeq%2B%2BJBmYgIUZXYN34f2mO1IetgKzZEZuggZ1xJqoomRZYPyTsGDfHSNqoSW4dL2Dzn4Cuwjjl9Whbbjk7BHdOwMngWTOnbvsXjH4B&RelayState=SP-SEP-5dca046c8d574be4b50617db199eeff6-SEP-https://ssodev.certain.com/service/sso_request/handleResponse-SEP-SAML2-SEP--SEP-30a35e47ea974e5193e5c44980052964-SEP-null-SEP-30a35e47ea974e5193e5c44980052964,17,0,0
1606765803476,1243,Redirected to Certain APP catalog,503,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-12391,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,5850,10996,6802,6802,null,0,2,1112
1606765803476,1018,https://ssodev.certain.com/certainsso/ssoEndPoint.do,200,OK,Thread Group 1-12391,text,true,,2399,7157,6828,6828,https://ssodev.certain.com/certainsso/ssoEndPoint.do,1018,0,1011
1606765804490,11,https://ssodev.certain.com/service/sso_request/handleResponse,200,OK,Thread Group 1-12391,text,true,,2959,1805,6827,6827,https://ssodev.certain.com/service/sso_request/handleResponse,11,0,0
1606765804501,214,https://qaedge.certain.com/svcs/catalog_sso/handleResponse/8?ssoType=SAML2&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&requestId=dc6dc6b0ff3a4c2aa952edf3387aa0a7,503,Service Unavailable,Thread Group 1-12391,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,2034,6802,6802,https://qaautomation8.certain.com/svcs/catalog_sso/handleResponse/8,214,0,101
1606765801454,3268,Redirected to Certain APP catalog,503,"Number of samples in transaction : 14, number of failing samples : 1",Thread Group 1-16631,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,60442,21226,6799,6799,null,0,3,0
1606765801454,8,https://ssodev.certain.com/certainsso/ssoEndPoint.do,200,OK,Thread Group 1-16631,text,true,,2399,7157,6780,6780,https://ssodev.certain.com/certainsso/ssoEndPoint.do,8,0,0
1606765801462,11,https://ssodev.certain.com/service/sso_request/handleResponse,200,OK,Thread Group 1-16631,text,true,,2959,1805,6782,6782,https://ssodev.certain.com/service/sso_request/handleResponse,11,0,0
1606765801474,644,https://qaedge.certain.com/svcs/catalog_sso/handleResponse/8?ssoType=SAML2&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&requestId=dc6dc6b0ff3a4c2aa952edf3387aa0a7,200,OK,Thread Group 1-16631,text,true,,2826,2843,6864,6864,https://qaautomation8.certain.com/session_catalog/#/attendee/1AFFA61C-9C32-4841-90F4-F626B964E775/catalog,545,0,0
1606765802119,102,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-16631,text,true,,39556,783,6876,6876,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,101,0,0
